,imagePath,Annotations
55,Ceiling_Cam-2020-11-21-12-24-3150.jpg,"[""{\""name\"":\""rect\"",\""x\"":736,\""y\"":302,\""width\"":225,\""height\"":290}"", ""{\""name\"":\""rect\"",\""x\"":587,\""y\"":764,\""width\"":503,\""height\"":173}"", ""{\""name\"":\""rect\"",\""x\"":458,\""y\"":897,\""width\"":113,\""height\"":370}"", ""{\""name\"":\""rect\"",\""x\"":366,\""y\"":1339,\""width\"":165,\""height\"":418}"", ""{\""name\"":\""rect\"",\""x\"":507,\""y\"":1222,\""width\"":141,\""height\"":519}"", ""{\""name\"":\""rect\"",\""x\"":591,\""y\"":929,\""width\"":105,\""height\"":334}"", ""{\""name\"":\""rect\"",\""x\"":599,\""y\"":913,\""width\"":382,\""height\"":237}"", ""{\""name\"":\""rect\"",\""x\"":768,\""y\"":1053,\""width\"":462,\""height\"":189}"", ""{\""name\"":\""rect\"",\""x\"":591,\""y\"":1210,\""width\"":450,\""height\"":121}"", ""{\""name\"":\""rect\"",\""x\"":567,\""y\"":1331,\""width\"":458,\""height\"":257}"", ""{\""name\"":\""rect\"",\""x\"":2119,\""y\"":1468,\""width\"":261,\""height\"":462}"", ""{\""name\"":\""rect\"",\""x\"":2131,\""y\"":1942,\""width\"":181,\""height\"":197}"", ""{\""name\"":\""rect\"",\""x\"":2296,\""y\"":1584,\""width\"":454,\""height\"":410}"", ""{\""name\"":\""rect\"",\""x\"":3076,\""y\"":1162,\""width\"":225,\""height\"":462}"", ""{\""name\"":\""rect\"",\""x\"":2758,\""y\"":169,\""width\"":277,\""height\"":193}"", ""{\""name\"":\""rect\"",\""x\"":2843,\""y\"":306,\""width\"":298,\""height\"":298}"", ""{\""name\"":\""rect\"",\""x\"":3241,\""y\"":856,\""width\"":189,\""height\"":362}"", ""{\""name\"":\""rect\"",\""x\"":3156,\""y\"":989,\""width\"":193,\""height\"":386}"", ""{\""name\"":\""rect\"",\""x\"":3337,\""y\"":1343,\""width\"":165,\""height\"":470}"", ""{\""name\"":\""rect\"",\""x\"":3341,\""y\"":1842,\""width\"":153,\""height\"":245}""]"
56,Ceiling_Cam-2020-11-21-12-24-3600.jpg,"[""{\""name\"":\""rect\"",\""x\"":716,\""y\"":314,\""width\"":294,\""height\"":221}"", ""{\""name\"":\""rect\"",\""x\"":812,\""y\"":579,\""width\"":334,\""height\"":205}"", ""{\""name\"":\""rect\"",\""x\"":603,\""y\"":611,\""width\"":350,\""height\"":165}"", ""{\""name\"":\""rect\"",\""x\"":680,\""y\"":780,\""width\"":362,\""height\"":221}"", ""{\""name\"":\""rect\"",\""x\"":462,\""y\"":905,\""width\"":129,\""height\"":410}"", ""{\""name\"":\""rect\"",\""x\"":390,\""y\"":1303,\""width\"":157,\""height\"":478}"", ""{\""name\"":\""rect\"",\""x\"":639,\""y\"":1146,\""width\"":410,\""height\"":346}"", ""{\""name\"":\""rect\"",\""x\"":587,\""y\"":897,\""width\"":169,\""height\"":374}"", ""{\""name\"":\""rect\"",\""x\"":2746,\""y\"":201,\""width\"":290,\""height\"":181}"", ""{\""name\"":\""rect\"",\""x\"":3028,\""y\"":539,\""width\"":177,\""height\"":358}"", ""{\""name\"":\""rect\"",\""x\"":3128,\""y\"":840,\""width\"":261,\""height\"":233}"", ""{\""name\"":\""rect\"",\""x\"":3124,\""y\"":1001,\""width\"":213,\""height\"":350}"", ""{\""name\"":\""rect\"",\""x\"":3112,\""y\"":1130,\""width\"":193,\""height\"":491}"", ""{\""name\"":\""rect\"",\""x\"":3333,\""y\"":1500,\""width\"":169,\""height\"":607}"", ""{\""name\"":\""rect\"",\""x\"":2505,\""y\"":1821,\""width\"":523,\""height\"":290}"", ""{\""name\"":\""rect\"",\""x\"":2111,\""y\"":1492,\""width\"":265,\""height\"":466}"", ""{\""name\"":\""rect\"",\""x\"":2131,\""y\"":1950,\""width\"":161,\""height\"":201}""]"
57,Ceiling_Cam-2020-11-21-12-24-4050.jpg,"[""{\""name\"":\""rect\"",\""x\"":736,\""y\"":205,\""width\"":394,\""height\"":189}"", ""{\""name\"":\""rect\"",\""x\"":688,\""y\"":346,\""width\"":269,\""height\"":310}"", ""{\""name\"":\""rect\"",\""x\"":700,\""y\"":487,\""width\"":342,\""height\"":285}"", ""{\""name\"":\""rect\"",\""x\"":599,\""y\"":772,\""width\"":241,\""height\"":197}"", ""{\""name\"":\""rect\"",\""x\"":788,\""y\"":728,\""width\"":229,\""height\"":370}"", ""{\""name\"":\""rect\"",\""x\"":386,\""y\"":1315,\""width\"":249,\""height\"":458}"", ""{\""name\"":\""rect\"",\""x\"":483,\""y\"":856,\""width\"":109,\""height\"":442}"", ""{\""name\"":\""rect\"",\""x\"":583,\""y\"":897,\""width\"":209,\""height\"":430}"", ""{\""name\"":\""rect\"",\""x\"":2481,\""y\"":680,\""width\"":197,\""height\"":458}"", ""{\""name\"":\""rect\"",\""x\"":2115,\""y\"":1468,\""width\"":285,\""height\"":466}"", ""{\""name\"":\""rect\"",\""x\"":2147,\""y\"":1946,\""width\"":277,\""height\"":193}"", ""{\""name\"":\""rect\"",\""x\"":3366,\""y\"":1560,\""width\"":141,\""height\"":535}"", ""{\""name\"":\""rect\"",\""x\"":3096,\""y\"":1560,\""width\"":326,\""height\"":233}"", ""{\""name\"":\""rect\"",\""x\"":3056,\""y\"":1146,\""width\"":261,\""height\"":438}"", ""{\""name\"":\""rect\"",\""x\"":3120,\""y\"":953,\""width\"":229,\""height\"":450}"", ""{\""name\"":\""rect\"",\""x\"":3173,\""y\"":929,\""width\"":233,\""height\"":354}"", ""{\""name\"":\""rect\"",\""x\"":2698,\""y\"":273,\""width\"":346,\""height\"":229}"", ""{\""name\"":\""rect\"",\""x\"":2758,\""y\"":153,\""width\"":273,\""height\"":181}""]"
58,Ceiling_Cam-2020-11-21-12-24-4500.jpg,"[""{\""name\"":\""rect\"",\""x\"":696,\""y\"":221,\""width\"":426,\""height\"":181}"", ""{\""name\"":\""rect\"",\""x\"":676,\""y\"":378,\""width\"":205,\""height\"":298}"", ""{\""name\"":\""rect\"",\""x\"":470,\""y\"":680,\""width\"":350,\""height\"":237}"", ""{\""name\"":\""rect\"",\""x\"":647,\""y\"":744,\""width\"":426,\""height\"":209}"", ""{\""name\"":\""rect\"",\""x\"":390,\""y\"":1315,\""width\"":201,\""height\"":466}"", ""{\""name\"":\""rect\"",\""x\"":462,\""y\"":921,\""width\"":113,\""height\"":390}"", ""{\""name\"":\""rect\"",\""x\"":595,\""y\"":893,\""width\"":149,\""height\"":406}"", ""{\""name\"":\""rect\"",\""x\"":571,\""y\"":945,\""width\"":406,\""height\"":322}"", ""{\""name\"":\""rect\"",\""x\"":2111,\""y\"":1444,\""width\"":273,\""height\"":495}"", ""{\""name\"":\""rect\"",\""x\"":2143,\""y\"":1938,\""width\"":185,\""height\"":205}"", ""{\""name\"":\""rect\"",\""x\"":2803,\""y\"":1886,\""width\"":531,\""height\"":189}"", ""{\""name\"":\""rect\"",\""x\"":3072,\""y\"":1138,\""width\"":269,\""height\"":462}"", ""{\""name\"":\""rect\"",\""x\"":3084,\""y\"":961,\""width\"":265,\""height\"":418}"", ""{\""name\"":\""rect\"",\""x\"":3120,\""y\"":860,\""width\"":273,\""height\"":446}"", ""{\""name\"":\""rect\"",\""x\"":3313,\""y\"":1524,\""width\"":189,\""height\"":567}"", ""{\""name\"":\""rect\"",\""x\"":2980,\""y\"":326,\""width\"":113,\""height\"":253}"", ""{\""name\"":\""rect\"",\""x\"":2698,\""y\"":181,\""width\"":294,\""height\"":129}"", ""{\""name\"":\""rect\"",\""x\"":2650,\""y\"":233,\""width\"":137,\""height\"":213}"", ""{\""name\"":\""rect\"",\""x\"":2762,\""y\"":302,\""width\"":217,\""height\"":161}""]"
59,Ceiling_Cam-2020-11-21-12-24-4950.jpg,"[""{\""name\"":\""rect\"",\""x\"":720,\""y\"":213,\""width\"":394,\""height\"":185}"", ""{\""name\"":\""rect\"",\""x\"":684,\""y\"":302,\""width\"":125,\""height\"":370}"", ""{\""name\"":\""rect\"",\""x\"":631,\""y\"":663,\""width\"":458,\""height\"":149}"", ""{\""name\"":\""rect\"",\""x\"":483,\""y\"":905,\""width\"":88,\""height\"":394}"", ""{\""name\"":\""rect\"",\""x\"":374,\""y\"":1311,\""width\"":193,\""height\"":450}"", ""{\""name\"":\""rect\"",\""x\"":559,\""y\"":889,\""width\"":137,\""height\"":378}"", ""{\""name\"":\""rect\"",\""x\"":575,\""y\"":969,\""width\"":398,\""height\"":281}"", ""{\""name\"":\""rect\"",\""x\"":619,\""y\"":816,\""width\"":426,\""height\"":169}"", ""{\""name\"":\""rect\"",\""x\"":2111,\""y\"":1448,\""width\"":281,\""height\"":478}"", ""{\""name\"":\""rect\"",\""x\"":2135,\""y\"":1934,\""width\"":241,\""height\"":213}"", ""{\""name\"":\""rect\"",\""x\"":3008,\""y\"":1813,\""width\"":221,\""height\"":330}"", ""{\""name\"":\""rect\"",\""x\"":3269,\""y\"":2014,\""width\"":153,\""height\"":121}"", ""{\""name\"":\""rect\"",\""x\"":3317,\""y\"":1508,\""width\"":197,\""height\"":511}"", ""{\""name\"":\""rect\"",\""x\"":3116,\""y\"":1114,\""width\"":213,\""height\"":491}"", ""{\""name\"":\""rect\"",\""x\"":3136,\""y\"":937,\""width\"":177,\""height\"":430}"", ""{\""name\"":\""rect\"",\""x\"":3241,\""y\"":909,\""width\"":169,\""height\"":358}"", ""{\""name\"":\""rect\"",\""x\"":2975,\""y\"":402,\""width\"":109,\""height\"":233}"", ""{\""name\"":\""rect\"",\""x\"":2602,\""y\"":149,\""width\"":290,\""height\"":241}"", ""{\""name\"":\""rect\"",\""x\"":2855,\""y\"":173,\""width\"":229,\""height\"":185}"", ""{\""name\"":\""rect\"",\""x\"":2855,\""y\"":310,\""width\"":197,\""height\"":145}""]"
60,Ceiling_Cam-2020-11-21-12-24-5400.jpg,"[""{\""name\"":\""rect\"",\""x\"":2618,\""y\"":639,\""width\"":153,\""height\"":378}"", ""{\""name\"":\""rect\"",\""x\"":2103,\""y\"":1472,\""width\"":298,\""height\"":462}"", ""{\""name\"":\""rect\"",\""x\"":2131,\""y\"":1942,\""width\"":285,\""height\"":201}"", ""{\""name\"":\""rect\"",\""x\"":3088,\""y\"":1130,\""width\"":249,\""height\"":474}"", ""{\""name\"":\""rect\"",\""x\"":3100,\""y\"":965,\""width\"":249,\""height\"":430}"", ""{\""name\"":\""rect\"",\""x\"":3349,\""y\"":1234,\""width\"":137,\""height\"":406}"", ""{\""name\"":\""rect\"",\""x\"":3341,\""y\"":1628,\""width\"":149,\""height\"":458}"", ""{\""name\"":\""rect\"",\""x\"":2851,\""y\"":519,\""width\"":302,\""height\"":229}"", ""{\""name\"":\""rect\"",\""x\"":2778,\""y\"":298,\""width\"":209,\""height\"":205}"", ""{\""name\"":\""rect\"",\""x\"":2706,\""y\"":181,\""width\"":310,\""height\"":177}"", ""{\""name\"":\""rect\"",\""x\"":744,\""y\"":165,\""width\"":426,\""height\"":88}"", ""{\""name\"":\""rect\"",\""x\"":692,\""y\"":245,\""width\"":519,\""height\"":113}"", ""{\""name\"":\""rect\"",\""x\"":736,\""y\"":346,\""width\"":221,\""height\"":302}"", ""{\""name\"":\""rect\"",\""x\"":386,\""y\"":1327,\""width\"":189,\""height\"":446}"", ""{\""name\"":\""rect\"",\""x\"":700,\""y\"":941,\""width\"":450,\""height\"":153}"", ""{\""name\"":\""rect\"",\""x\"":671,\""y\"":1049,\""width\"":265,\""height\"":350}"", ""{\""name\"":\""rect\"",\""x\"":495,\""y\"":909,\""width\"":88,\""height\"":382}"", ""{\""name\"":\""rect\"",\""x\"":595,\""y\"":905,\""width\"":88,\""height\"":386}""]"
61,Ceiling_Cam-2020-11-21-12-24-5850.jpg,"[""{\""name\"":\""rect\"",\""x\"":752,\""y\"":177,\""width\"":394,\""height\"":133}"", ""{\""name\"":\""rect\"",\""x\"":744,\""y\"":273,\""width\"":245,\""height\"":294}"", ""{\""name\"":\""rect\"",\""x\"":615,\""y\"":430,\""width\"":177,\""height\"":338}"", ""{\""name\"":\""rect\"",\""x\"":889,\""y\"":869,\""width\"":273,\""height\"":511}"", ""{\""name\"":\""rect\"",\""x\"":740,\""y\"":913,\""width\"":177,\""height\"":474}"", ""{\""name\"":\""rect\"",\""x\"":599,\""y\"":877,\""width\"":165,\""height\"":470}"", ""{\""name\"":\""rect\"",\""x\"":466,\""y\"":889,\""width\"":149,\""height\"":442}"", ""{\""name\"":\""rect\"",\""x\"":382,\""y\"":1355,\""width\"":161,\""height\"":406}"", ""{\""name\"":\""rect\"",\""x\"":2111,\""y\"":1452,\""width\"":281,\""height\"":474}"", ""{\""name\"":\""rect\"",\""x\"":2143,\""y\"":1934,\""width\"":273,\""height\"":209}"", ""{\""name\"":\""rect\"",\""x\"":3333,\""y\"":1548,\""width\"":157,\""height\"":547}"", ""{\""name\"":\""rect\"",\""x\"":2963,\""y\"":752,\""width\"":225,\""height\"":434}"", ""{\""name\"":\""rect\"",\""x\"":3116,\""y\"":921,\""width\"":181,\""height\"":257}"", ""{\""name\"":\""rect\"",\""x\"":3213,\""y\"":1146,\""width\"":298,\""height\"":342}"", ""{\""name\"":\""rect\"",\""x\"":3096,\""y\"":1122,\""width\"":237,\""height\"":466}"", ""{\""name\"":\""rect\"",\""x\"":2722,\""y\"":193,\""width\"":149,\""height\"":346}"", ""{\""name\"":\""rect\"",\""x\"":2899,\""y\"":342,\""width\"":165,\""height\"":201}""]"
62,Ceiling_Cam-2020-11-21-12-24-6300.jpg,"[""{\""name\"":\""rect\"",\""x\"":784,\""y\"":213,\""width\"":273,\""height\"":241}"", ""{\""name\"":\""rect\"",\""x\"":881,\""y\"":611,\""width\"":225,\""height\"":470}"", ""{\""name\"":\""rect\"",\""x\"":784,\""y\"":764,\""width\"":253,\""height\"":358}"", ""{\""name\"":\""rect\"",\""x\"":483,\""y\"":909,\""width\"":145,\""height\"":390}"", ""{\""name\"":\""rect\"",\""x\"":543,\""y\"":917,\""width\"":306,\""height\"":285}"", ""{\""name\"":\""rect\"",\""x\"":374,\""y\"":1295,\""width\"":169,\""height\"":478}"", ""{\""name\"":\""rect\"",\""x\"":338,\""y\"":1725,\""width\"":221,\""height\"":398}"", ""{\""name\"":\""rect\"",\""x\"":531,\""y\"":1166,\""width\"":265,\""height\"":422}"", ""{\""name\"":\""rect\"",\""x\"":2107,\""y\"":1460,\""width\"":298,\""height\"":458}"", ""{\""name\"":\""rect\"",\""x\"":2151,\""y\"":1926,\""width\"":177,\""height\"":213}"", ""{\""name\"":\""rect\"",\""x\"":2730,\""y\"":326,\""width\"":281,\""height\"":217}"", ""{\""name\"":\""rect\"",\""x\"":2951,\""y\"":306,\""width\"":173,\""height\"":261}"", ""{\""name\"":\""rect\"",\""x\"":3000,\""y\"":559,\""width\"":302,\""height\"":338}"", ""{\""name\"":\""rect\"",\""x\"":3076,\""y\"":929,\""width\"":281,\""height\"":257}"", ""{\""name\"":\""rect\"",\""x\"":3297,\""y\"":1138,\""width\"":213,\""height\"":474}"", ""{\""name\"":\""rect\"",\""x\"":3076,\""y\"":1142,\""width\"":265,\""height\"":462}"", ""{\""name\"":\""rect\"",\""x\"":3333,\""y\"":1556,\""width\"":161,\""height\"":539}""]"
63,Ceiling_Cam-2020-11-21-12-24-6750.jpg,"[""{\""name\"":\""rect\"",\""x\"":708,\""y\"":257,\""width\"":205,\""height\"":354}"", ""{\""name\"":\""rect\"",\""x\"":772,\""y\"":760,\""width\"":290,\""height\"":422}"", ""{\""name\"":\""rect\"",\""x\"":559,\""y\"":732,\""width\"":129,\""height\"":245}"", ""{\""name\"":\""rect\"",\""x\"":491,\""y\"":929,\""width\"":92,\""height\"":354}"", ""{\""name\"":\""rect\"",\""x\"":575,\""y\"":824,\""width\"":209,\""height\"":470}"", ""{\""name\"":\""rect\"",\""x\"":382,\""y\"":1287,\""width\"":117,\""height\"":535}"", ""{\""name\"":\""rect\"",\""x\"":285,\""y\"":1870,\""width\"":189,\""height\"":273}"", ""{\""name\"":\""rect\"",\""x\"":454,\""y\"":1355,\""width\"":153,\""height\"":515}"", ""{\""name\"":\""rect\"",\""x\"":2039,\""y\"":458,\""width\"":354,\""height\"":217}"", ""{\""name\"":\""rect\"",\""x\"":2823,\""y\"":237,\""width\"":249,\""height\"":298}"", ""{\""name\"":\""rect\"",\""x\"":2996,\""y\"":318,\""width\"":133,\""height\"":281}"", ""{\""name\"":\""rect\"",\""x\"":2119,\""y\"":1419,\""width\"":221,\""height\"":499}"", ""{\""name\"":\""rect\"",\""x\"":2252,\""y\"":1685,\""width\"":507,\""height\"":285}"", ""{\""name\"":\""rect\"",\""x\"":2155,\""y\"":1922,\""width\"":253,\""height\"":213}"", ""{\""name\"":\""rect\"",\""x\"":3104,\""y\"":1158,\""width\"":249,\""height\"":478}"", ""{\""name\"":\""rect\"",\""x\"":3285,\""y\"":1166,\""width\"":177,\""height\"":446}"", ""{\""name\"":\""rect\"",\""x\"":3349,\""y\"":1616,\""width\"":145,\""height\"":458}""]"
64,Ceiling_Cam-2020-11-21-12-40-0.jpg,"[""{\""name\"":\""rect\"",\""x\"":483,\""y\"":893,\""width\"":165,\""height\"":382}"", ""{\""name\"":\""rect\"",\""x\"":406,\""y\"":1295,\""width\"":185,\""height\"":402}"", ""{\""name\"":\""rect\"",\""x\"":285,\""y\"":1781,\""width\"":225,\""height\"":366}"", ""{\""name\"":\""rect\"",\""x\"":680,\""y\"":1476,\""width\"":314,\""height\"":450}"", ""{\""name\"":\""rect\"",\""x\"":716,\""y\"":909,\""width\"":499,\""height\"":193}"", ""{\""name\"":\""rect\"",\""x\"":615,\""y\"":1142,\""width\"":414,\""height\"":225}"", ""{\""name\"":\""rect\"",\""x\"":430,\""y\"":1194,\""width\"":290,\""height\"":342}"", ""{\""name\"":\""rect\"",\""x\"":897,\""y\"":1005,\""width\"":273,\""height\"":422}"", ""{\""name\"":\""rect\"",\""x\"":2256,\""y\"":410,\""width\"":358,\""height\"":237}"", ""{\""name\"":\""rect\"",\""x\"":2111,\""y\"":1411,\""width\"":249,\""height\"":547}"", ""{\""name\"":\""rect\"",\""x\"":2710,\""y\"":277,\""width\"":302,\""height\"":185}"", ""{\""name\"":\""rect\"",\""x\"":2947,\""y\"":225,\""width\"":153,\""height\"":237}"", ""{\""name\"":\""rect\"",\""x\"":3080,\""y\"":1154,\""width\"":173,\""height\"":418}"", ""{\""name\"":\""rect\"",\""x\"":3197,\""y\"":1194,\""width\"":181,\""height\"":386}"", ""{\""name\"":\""rect\"",\""x\"":3317,\""y\"":1186,\""width\"":165,\""height\"":398}"", ""{\""name\"":\""rect\"",\""x\"":3056,\""y\"":1725,\""width\"":334,\""height\"":229}"", ""{\""name\"":\""rect\"",\""x\"":3317,\""y\"":1564,\""width\"":225,\""height\"":426}"", ""{\""name\"":\""rect\"",\""x\"":3329,\""y\"":1854,\""width\"":233,\""height\"":294}""]"
65,Ceiling_Cam-2020-11-21-12-40-450.jpg,"[""{\""name\"":\""rect\"",\""x\"":478,\""y\"":921,\""width\"":141,\""height\"":354}"", ""{\""name\"":\""rect\"",\""x\"":611,\""y\"":808,\""width\"":157,\""height\"":346}"", ""{\""name\"":\""rect\"",\""x\"":639,\""y\"":852,\""width\"":265,\""height\"":334}"", ""{\""name\"":\""rect\"",\""x\"":760,\""y\"":961,\""width\"":362,\""height\"":177}"", ""{\""name\"":\""rect\"",\""x\"":1098,\""y\"":921,\""width\"":165,\""height\"":487}"", ""{\""name\"":\""rect\"",\""x\"":1218,\""y\"":832,\""width\"":201,\""height\"":483}"", ""{\""name\"":\""rect\"",\""x\"":977,\""y\"":1013,\""width\"":145,\""height\"":366}"", ""{\""name\"":\""rect\"",\""x\"":587,\""y\"":1186,\""width\"":402,\""height\"":209}"", ""{\""name\"":\""rect\"",\""x\"":398,\""y\"":1259,\""width\"":185,\""height\"":450}"", ""{\""name\"":\""rect\"",\""x\"":2107,\""y\"":1411,\""width\"":253,\""height\"":551}"", ""{\""name\"":\""rect\"",\""x\"":2927,\""y\"":1548,\""width\"":189,\""height\"":547}"", ""{\""name\"":\""rect\"",\""x\"":3092,\""y\"":760,\""width\"":153,\""height\"":406}"", ""{\""name\"":\""rect\"",\""x\"":3060,\""y\"":1162,\""width\"":209,\""height\"":378}"", ""{\""name\"":\""rect\"",\""x\"":3217,\""y\"":1170,\""width\"":141,\""height\"":334}"", ""{\""name\"":\""rect\"",\""x\"":3305,\""y\"":1178,\""width\"":173,\""height\"":402}"", ""{\""name\"":\""rect\"",\""x\"":3185,\""y\"":1435,\""width\"":189,\""height\"":354}"", ""{\""name\"":\""rect\"",\""x\"":3100,\""y\"":1789,\""width\"":265,\""height\"":205}"", ""{\""name\"":\""rect\"",\""x\"":3398,\""y\"":1544,\""width\"":129,\""height\"":382}"", ""{\""name\"":\""rect\"",\""x\"":3297,\""y\"":1777,\""width\"":229,\""height\"":382}""]"
66,Ceiling_Cam-2020-11-21-12-40-900.jpg,"[""{\""name\"":\""rect\"",\""x\"":466,\""y\"":873,\""width\"":165,\""height\"":422}"", ""{\""name\"":\""rect\"",\""x\"":531,\""y\"":961,\""width\"":161,\""height\"":466}"", ""{\""name\"":\""rect\"",\""x\"":390,\""y\"":1246,\""width\"":217,\""height\"":487}"", ""{\""name\"":\""rect\"",\""x\"":623,\""y\"":1049,\""width\"":302,\""height\"":346}"", ""{\""name\"":\""rect\"",\""x\"":941,\""y\"":993,\""width\"":294,\""height\"":153}"", ""{\""name\"":\""rect\"",\""x\"":704,\""y\"":1154,\""width\"":306,\""height\"":354}"", ""{\""name\"":\""rect\"",\""x\"":925,\""y\"":1033,\""width\"":225,\""height\"":470}"", ""{\""name\"":\""rect\"",\""x\"":1062,\""y\"":1118,\""width\"":342,\""height\"":382}"", ""{\""name\"":\""rect\"",\""x\"":728,\""y\"":1721,\""width\"":478,\""height\"":310}"", ""{\""name\"":\""rect\"",\""x\"":2131,\""y\"":1524,\""width\"":285,\""height\"":499}"", ""{\""name\"":\""rect\"",\""x\"":3012,\""y\"":965,\""width\"":149,\""height\"":446}"", ""{\""name\"":\""rect\"",\""x\"":3152,\""y\"":692,\""width\"":173,\""height\"":382}"", ""{\""name\"":\""rect\"",\""x\"":3108,\""y\"":1170,\""width\"":209,\""height\"":422}"", ""{\""name\"":\""rect\"",\""x\"":3229,\""y\"":1186,\""width\"":149,\""height\"":414}"", ""{\""name\"":\""rect\"",\""x\"":3285,\""y\"":1170,\""width\"":189,\""height\"":426}"", ""{\""name\"":\""rect\"",\""x\"":3140,\""y\"":1604,\""width\"":326,\""height\"":269}"", ""{\""name\"":\""rect\"",\""x\"":3402,\""y\"":1548,\""width\"":133,\""height\"":374}"", ""{\""name\"":\""rect\"",\""x\"":3313,\""y\"":1846,\""width\"":241,\""height\"":298}""]"
67,Ceiling_Cam-2020-11-21-12-40-1350.jpg,"[""{\""name\"":\""rect\"",\""x\"":470,\""y\"":889,\""width\"":153,\""height\"":394}"", ""{\""name\"":\""rect\"",\""x\"":390,\""y\"":1275,\""width\"":197,\""height\"":450}"", ""{\""name\"":\""rect\"",\""x\"":555,\""y\"":1001,\""width\"":141,\""height\"":426}"", ""{\""name\"":\""rect\"",\""x\"":728,\""y\"":885,\""width\"":370,\""height\"":310}"", ""{\""name\"":\""rect\"",\""x\"":631,\""y\"":1154,\""width\"":402,\""height\"":233}"", ""{\""name\"":\""rect\"",\""x\"":1053,\""y\"":1114,\""width\"":358,\""height\"":322}"", ""{\""name\"":\""rect\"",\""x\"":527,\""y\"":1367,\""width\"":422,\""height\"":285}"", ""{\""name\"":\""rect\"",\""x\"":667,\""y\"":1452,\""width\"":386,\""height\"":390}"", ""{\""name\"":\""rect\"",\""x\"":2123,\""y\"":1556,\""width\"":141,\""height\"":571}"", ""{\""name\"":\""rect\"",\""x\"":2252,\""y\"":1677,\""width\"":261,\""height\"":466}"", ""{\""name\"":\""rect\"",\""x\"":3024,\""y\"":1492,\""width\"":394,\""height\"":193}"", ""{\""name\"":\""rect\"",\""x\"":2666,\""y\"":229,\""width\"":261,\""height\"":217}"", ""{\""name\"":\""rect\"",\""x\"":2939,\""y\"":294,\""width\"":197,\""height\"":314}"", ""{\""name\"":\""rect\"",\""x\"":3100,\""y\"":1150,\""width\"":169,\""height\"":350}"", ""{\""name\"":\""rect\"",\""x\"":3197,\""y\"":1162,\""width\"":177,\""height\"":370}"", ""{\""name\"":\""rect\"",\""x\"":3293,\""y\"":1182,\""width\"":189,\""height\"":418}"", ""{\""name\"":\""rect\"",\""x\"":3144,\""y\"":1628,\""width\"":294,\""height\"":298}"", ""{\""name\"":\""rect\"",\""x\"":3382,\""y\"":1544,\""width\"":145,\""height\"":454}""]"
68,Ceiling_Cam-2020-11-21-12-40-1800.jpg,"[""{\""name\"":\""rect\"",\""x\"":478,\""y\"":909,\""width\"":129,\""height\"":382}"", ""{\""name\"":\""rect\"",\""x\"":390,\""y\"":1242,\""width\"":201,\""height\"":511}"", ""{\""name\"":\""rect\"",\""x\"":804,\""y\"":2006,\""width\"":519,\""height\"":137}"", ""{\""name\"":\""rect\"",\""x\"":579,\""y\"":985,\""width\"":141,\""height\"":426}"", ""{\""name\"":\""rect\"",\""x\"":716,\""y\"":253,\""width\"":149,\""height\"":358}"", ""{\""name\"":\""rect\"",\""x\"":784,\""y\"":981,\""width\"":466,\""height\"":253}"", ""{\""name\"":\""rect\"",\""x\"":752,\""y\"":1114,\""width\"":535,\""height\"":161}"", ""{\""name\"":\""rect\"",\""x\"":752,\""y\"":1259,\""width\"":350,\""height\"":257}"", ""{\""name\"":\""rect\"",\""x\"":2123,\""y\"":933,\""width\"":434,\""height\"":390}"", ""{\""name\"":\""rect\"",\""x\"":2123,\""y\"":1596,\""width\"":181,\""height\"":539}"", ""{\""name\"":\""rect\"",\""x\"":2782,\""y\"":1677,\""width\"":495,\""height\"":277}"", ""{\""name\"":\""rect\"",\""x\"":3056,\""y\"":1162,\""width\"":229,\""height\"":450}"", ""{\""name\"":\""rect\"",\""x\"":3128,\""y\"":788,\""width\"":245,\""height\"":398}"", ""{\""name\"":\""rect\"",\""x\"":3205,\""y\"":1158,\""width\"":165,\""height\"":438}"", ""{\""name\"":\""rect\"",\""x\"":3309,\""y\"":1186,\""width\"":185,\""height\"":406}"", ""{\""name\"":\""rect\"",\""x\"":3313,\""y\"":1564,\""width\"":189,\""height\"":434}""]"
